county,rep_unit,total,richardson,leiber,zuelke,SCATTERING,assembly_district,senate_district,congress_district
KENOSHA,City of KENOSHA Ward 31,677,406,243,28,0,65,22,1
KENOSHA,City of KENOSHA Ward 32,319,191,115,13,0,65,22,1
KENOSHA,City of KENOSHA Ward 33,1114,566,517,31,0,65,22,1
KENOSHA,City of KENOSHA Ward 34,867,464,385,18,0,65,22,1
KENOSHA,City of KENOSHA Ward 35,14,7,6,1,0,65,22,1
KENOSHA,City of KENOSHA Ward 36,456,267,181,8,0,65,22,1
KENOSHA,City of KENOSHA Ward 37,494,277,206,11,0,65,22,1
KENOSHA,City of KENOSHA Ward 38,854,431,409,13,1,65,22,1
KENOSHA,City of KENOSHA Ward 39,857,446,395,15,1,65,22,1
KENOSHA,City of KENOSHA Ward 40,280,152,118,9,1,65,22,1
KENOSHA,City of KENOSHA Ward 41,279,157,112,10,0,65,22,1
KENOSHA,City of KENOSHA Ward 42,727,396,310,21,0,65,22,1
KENOSHA,City of KENOSHA Ward 43,329,189,132,7,1,65,22,1
KENOSHA,City of KENOSHA Ward 44,724,430,280,13,1,65,22,1
KENOSHA,City of KENOSHA Ward 45,439,231,195,13,0,65,22,1
KENOSHA,City of KENOSHA Ward 46,94,55,39,0,0,65,22,1
KENOSHA,City of KENOSHA Ward 47,1066,606,443,16,1,65,22,1
KENOSHA,City of KENOSHA Ward 48,398,197,192,9,0,65,22,1
KENOSHA,City of KENOSHA Ward 49,497,242,249,6,0,64,22,1
KENOSHA,City of KENOSHA Ward 50,507,285,211,11,0,64,22,1
KENOSHA,City of KENOSHA Ward 51,279,141,133,5,0,64,22,1
KENOSHA,City of KENOSHA Ward 52,406,196,194,15,1,64,22,1
KENOSHA,City of KENOSHA Ward 53,1,0,1,0,0,64,22,1
KENOSHA,City of KENOSHA Ward 54,0,0,0,0,0,64,22,1
KENOSHA,City of KENOSHA Ward 55,529,224,295,9,1,64,22,1
KENOSHA,City of KENOSHA Ward 56,713,401,298,13,1,64,22,1
KENOSHA,City of KENOSHA Ward 57,187,107,77,3,0,64,22,1
KENOSHA,City of KENOSHA Ward 58,1187,613,552,22,0,64,22,1
KENOSHA,City of KENOSHA Ward 59,812,363,424,24,1,64,22,1
KENOSHA,City of KENOSHA Ward 60,1091,598,482,11,0,64,22,1
KENOSHA,City of KENOSHA Ward 61,134,58,76,0,0,65,22,1
KENOSHA,City of KENOSHA Ward 62,1392,744,633,15,0,65,22,1
KENOSHA,City of KENOSHA Ward 63,0,0,0,0,0,64,22,1
KENOSHA,City of KENOSHA Ward 64,4,4,0,0,0,64,22,1
KENOSHA,City of KENOSHA Ward 66,274,174,92,6,2,65,22,1
KENOSHA,City of KENOSHA Ward 67,231,134,92,5,0,65,22,1
KENOSHA,City of KENOSHA Ward 68,0,0,0,0,0,65,22,1
KENOSHA,City of KENOSHA Ward 69,0,0,0,0,0,65,22,1
KENOSHA,City of KENOSHA Ward 70,25,16,8,0,1,65,22,1
KENOSHA,City of KENOSHA Ward 71,0,0,0,0,0,64,22,1
KENOSHA,City of KENOSHA Ward 72,0,0,0,0,0,61,21,1
KENOSHA,City of KENOSHA Ward 73,0,0,0,0,0,61,21,1
KENOSHA,City of KENOSHA Ward 74,0,0,0,0,0,61,21,1
KEWAUNEE,Town of AHNAPEE Ward 1,412,154,243,14,1,1,1,8
KEWAUNEE,Town of CARLTON Wards 1-2,525,145,368,12,0,1,1,8
KEWAUNEE,Town of CASCO Wards 1-3,601,157,432,12,0,1,1,8
KEWAUNEE,Town of FRANKLIN Ward 1,505,144,348,13,0,1,1,8
KEWAUNEE,Town of LINCOLN Ward 1,393,127,252,14,0,1,1,8
KEWAUNEE,Town of LUXEMBURG Wards 1-3,776,168,589,19,0,1,1,8
KEWAUNEE,Town of MONTPELIER Wards 1-3,763,191,547,24,1,1,1,8
KEWAUNEE,Town of PIERCE Wards 1-3,392,155,226,10,1,1,1,8
KEWAUNEE,Town of RED RIVER Wards 1-4,729,209,512,8,0,1,1,8
KEWAUNEE,Town of WEST KEWAUNEE Wards 1-2,648,134,497,17,0,1,1,8
KEWAUNEE,Village of CASCO Ward 1,274,77,186,11,0,1,1,8
KEWAUNEE,Village of LUXEMBURG Wards 1-5,1115,358,738,18,1,1,1,8
KEWAUNEE,City of ALGOMA Wards 1-7,1394,691,656,46,1,1,1,8
KEWAUNEE,City of KEWAUNEE Wards 1-6,1221,505,685,31,0,1,1,8
LA CROSSE,Town of BANGOR Ward 1,290,120,166,4,0,94,32,3
LA CROSSE,Town of BARRE Wards 1-2,684,212,452,19,1,94,32,3
LA CROSSE,Town of BURNS Wards 1-2,484,165,313,6,0,70,24,3
LA CROSSE,"Town of CAMPBELL Wards 1,2,3,4,5",2094,1121,915,54,4,95,32,3
LA CROSSE,Town of FARMINGTON Wards 1-3,1003,366,606,31,0,94,32,3
LA CROSSE,Town of GREENFIELD Wards 1-3,1126,510,586,30,0,94,32,3
LA CROSSE,Town of HAMILTON Wards 1-5,1224,463,737,23,1,94,32,3
LA CROSSE,Town of HOLLAND Wards 1-5,2330,962,1297,68,3,94,32,3
LA CROSSE,Town of MEDARY Wards 1-3,960,470,470,20,0,94,32,3
LA CROSSE,Town of ONALASKA Wards 1-8,2870,1304,1502,64,0,94,32,3
LA CROSSE,"Town of SHELBY Wards 1,5-6",1381,811,529,40,1,95,32,3
LA CROSSE,Town of SHELBY Wards 2-4,1354,690,618,46,0,94,32,3
LA CROSSE,Town of WASHINGTON Ward 1,253,106,138,9,0,94,32,3
LA CROSSE,Village of BANGOR Wards 1-2,666,314,321,31,0,94,32,3
LA CROSSE,Village of HOLMEN Wards 1-12,4524,2388,2036,97,3,94,32,3
LA CROSSE,Village of ROCKLAND Ward 1,322,144,165,13,0,70,24,3
LA CROSSE,"Village of WEST SALEM Wards 1,2,3,4,5,6,7",2299,1075,1150,70,4,94,32,3
LA CROSSE,City of LA CROSSE Ward 1,800,450,320,29,1,95,32,3
LA CROSSE,City of LA CROSSE Ward 2,839,492,322,25,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 3,560,383,153,24,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 4,789,455,303,31,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 5,609,395,200,14,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 6,586,383,190,12,1,95,32,3
LA CROSSE,City of LA CROSSE Ward 7,1221,870,323,26,2,95,32,3
LA CROSSE,City of LA CROSSE Ward 8,889,582,291,15,1,95,32,3
LA CROSSE,City of LA CROSSE Ward 9,773,404,348,19,2,95,32,3
LA CROSSE,City of LA CROSSE Ward 10,837,485,329,21,2,95,32,3
LA CROSSE,City of LA CROSSE Ward 11,700,409,274,17,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 12,696,496,186,14,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 13,617,409,187,21,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 14,611,421,167,21,2,95,32,3
LA CROSSE,City of LA CROSSE Ward 15,668,487,160,20,1,95,32,3
LA CROSSE,City of LA CROSSE Ward 16,766,542,202,20,2,95,32,3
LA CROSSE,City of LA CROSSE Ward 17,1096,770,296,30,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 18,1085,681,385,19,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 19,1067,714,324,29,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 20,700,464,214,21,1,95,32,3
LA CROSSE,City of LA CROSSE Ward 21,815,510,274,30,1,95,32,3
LA CROSSE,City of LA CROSSE Ward 22,825,487,300,38,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 23,1031,606,391,34,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 24,910,585,291,34,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 25,845,511,319,14,1,95,32,3
LA CROSSE,City of LA CROSSE Ward 26,1133,694,413,26,0,95,32,3
LA CROSSE,City of LA CROSSE Ward 27,0,0,0,0,0,94,32,3
LA CROSSE,City of LA CROSSE Ward 28,0,0,0,0,0,95,32,3
LA CROSSE,City of ONALASKA Wards 1-5,2978,1548,1353,74,3,94,32,3
LA CROSSE,City of ONALASKA Wards 6-10,2873,1541,1247,83,2,94,32,3
LA CROSSE,City of ONALASKA Wards 11-15,2901,1338,1500,61,2,94,32,3
LAFAYETTE,Town of ARGYLE Wards 1-3,226,101,122,3,0,51,17,2
LAFAYETTE,Town of BELMONT Wards 1-2,266,108,155,3,0,51,17,2
LAFAYETTE,Town of BENTON Wards 1-2,231,56,172,3,0,49,17,2
LAFAYETTE,Town of BLANCHARD Ward 1,159,77,82,0,0,51,17,2
LAFAYETTE,Town of DARLINGTON Wards 1-3,404,150,248,6,0,51,17,2
LAFAYETTE,Town of ELK GROVE Wards 1-3,176,55,118,3,0,51,17,2
LAFAYETTE,Town of FAYETTE Wards 1-2,169,60,107,2,0,51,17,2
LAFAYETTE,Town of GRATIOT Ward 1,229,70,155,4,0,51,17,2
LAFAYETTE,Town of KENDALL Ward 1,151,49,98,4,0,51,17,2
LAFAYETTE,Town of LAMONT Wards 1-2,132,51,76,5,0,51,17,2
LAFAYETTE,Town of MONTICELLO Ward 1,52,8,44,0,0,51,17,2
LAFAYETTE,Town of NEW DIGGINGS Ward 1,201,68,127,6,0,51,17,2
LAFAYETTE,Town of SEYMOUR Wards 1-2,133,38,92,3,0,51,17,2
LAFAYETTE,Town of SHULLSBURG Ward 1,134,45,87,2,0,51,17,2
LAFAYETTE,Town of WAYNE Ward 1,198,44,149,5,0,51,17,2
LAFAYETTE,Town of WHITE OAK SPRINGS Ward 1,57,14,41,2,0,51,17,2
LAFAYETTE,Town of WILLOW SPRINGS Ward 1,310,100,207,3,0,51,17,2
LAFAYETTE,Town of WIOTA Wards 1-2,368,154,202,12,0,51,17,2
LAFAYETTE,Village of ARGYLE Ward 1,304,161,136,7,0,51,17,2
LAFAYETTE,Village of BELMONT Ward 1,358,147,203,8,0,51,17,2
LAFAYETTE,Village of BENTON Ward 1,367,206,151,10,0,49,17,2
LAFAYETTE,Village of BLANCHARDVILLE Ward 1,279,170,99,10,0,51,17,2
LAFAYETTE,Village of GRATIOT Ward 1,89,40,48,1,0,51,17,2
LAFAYETTE,VILLAGE OF HAZEL GREEN Ward 3,9,4,3,2,0,49,17,2
LAFAYETTE,Village of SOUTH WAYNE Ward 1,139,39,96,4,0,51,17,2
LAFAYETTE,CITY OF CUBA CITY Ward 5,121,56,62,3,0,49,17,2
LAFAYETTE,City of DARLINGTON Wards 1-6,742,396,329,17,0,51,17,2
LAFAYETTE,"City of SHULLSBURG Wards 1,2",450,235,205,10,0,51,17,2
LANGLADE,Town of ACKLEY Ward 1,266,85,177,4,0,35,12,7
LANGLADE,Town of AINSWORTH Ward 1,286,63,219,4,0,35,12,7
LANGLADE,Town of ANTIGO Wards 1-2,672,183,471,18,0,35,12,7
LANGLADE,Town of ELCHO Wards 1-2,725,222,488,15,0,35,12,7
LANGLADE,Town of EVERGREEN Ward 1,240,68,166,6,0,35,12,7
LANGLADE,Town of LANGLADE Wards 1-2,260,79,176,5,0,35,12,7
LANGLADE,Town of NEVA Ward 1,425,129,285,11,0,35,12,7
LANGLADE,Town of NORWOOD Ward 1,462,111,340,11,0,35,12,7
LANGLADE,Town of PARRISH Ward 1,66,18,46,2,0,35,12,7
LANGLADE,Town of PECK Wards 1-2,176,30,141,5,0,35,12,7
LANGLADE,Town of POLAR Wards 1-2,554,146,390,18,0,35,12,7
LANGLADE,Town of PRICE Wards 1-2,104,29,74,1,0,35,12,7
LANGLADE,Town of ROLLING Wards 1-2,732,209,507,16,0,35,12,7
LANGLADE,Town of SUMMIT Ward 1,77,18,54,5,0,35,12,7
LANGLADE,Town of UPHAM Wards 1-2,464,125,330,9,0,35,12,7
LANGLADE,Town of VILAS Ward 1,104,21,81,2,0,35,12,7
LANGLADE,Town of WOLF RIVER Wards 1-2,442,126,303,13,0,35,12,7
LANGLADE,Village of WHITE LAKE Ward 1,120,46,74,0,0,35,12,7
LANGLADE,City of ANTIGO Ward 1,309,130,166,13,0,35,12,7
LANGLADE,City of ANTIGO Ward 2,282,108,167,7,0,35,12,7
LANGLADE,City of ANTIGO Ward 3,254,96,148,10,0,35,12,7
LANGLADE,City of ANTIGO Ward 4,287,133,144,10,0,35,12,7
LANGLADE,City of ANTIGO Ward 5,229,85,134,10,0,35,12,7
LANGLADE,City of ANTIGO Ward 6,260,85,165,10,0,35,12,7
LANGLADE,City of ANTIGO Ward 7,457,169,276,12,0,35,12,7
LANGLADE,City of ANTIGO Ward 8,241,90,145,6,0,35,12,7
LANGLADE,City of ANTIGO Ward 9,394,129,254,11,0,35,12,7
LINCOLN,Town of BIRCH Ward 1,225,67,149,9,0,35,12,7
LINCOLN,Town of BRADLEY Wards 1-5,1389,485,874,29,1,35,12,7
LINCOLN,Town of CORNING Wards 1-2,428,112,311,5,0,35,12,7
LINCOLN,Town of HARDING Ward 1,201,64,131,6,0,35,12,7
LINCOLN,Town of HARRISON Wards 1-3,526,162,352,12,0,35,12,7
LINCOLN,Town of KING Wards 1-2,599,235,354,10,0,35,12,7
LINCOLN,"Town of MERRILL Wards 1,2,3,4,5",1449,454,966,29,0,35,12,7
LINCOLN,Town of PINE RIVER Wards 1-4,1004,294,687,23,0,35,12,7
LINCOLN,Town of ROCK FALLS Wards 1-2,373,107,259,7,0,35,12,7
LINCOLN,Town of RUSSELL Ward 1,286,102,174,10,0,35,12,7
LINCOLN,Town of SCHLEY Wards 1-2,436,112,315,9,0,35,12,7
LINCOLN,Town of SCOTT Wards 1-2,697,206,471,20,0,35,12,7
LINCOLN,Town of SKANAWAN Ward 1,237,90,137,10,0,35,12,7
LINCOLN,Town of SOMO Ward 1,63,18,43,2,0,35,12,7
LINCOLN,Town of TOMAHAWK Ward 1,278,92,179,7,0,35,12,7
LINCOLN,Town of WILSON Ward 1,211,67,133,11,0,35,12,7
LINCOLN,City of MERRILL Ward 1,487,223,247,17,0,35,12,7
LINCOLN,"City of MERRILL Wards 2-3,15",449,181,256,12,0,35,12,7
LINCOLN,City of MERRILL Ward 4,323,162,149,12,0,35,12,7
LINCOLN,"City of MERRILL Wards 5,14",433,184,234,15,0,35,12,7
LINCOLN,"City of MERRILL Wards 6,12-13,16",440,198,227,15,0,35,12,7
LINCOLN,"City of MERRILL Wards 7,9",384,149,219,16,0,35,12,7
LINCOLN,"City of MERRILL Wards 8,10",546,269,258,19,0,35,12,7
LINCOLN,City of MERRILL Ward 11,402,156,235,10,1,35,12,7
LINCOLN,City of TOMAHAWK Wards 1-2,414,184,216,14,0,35,12,7
LINCOLN,City of TOMAHAWK Wards 3-4,509,200,298,11,0,35,12,7
LINCOLN,City of TOMAHAWK Wards 5-6,484,202,270,12,0,35,12,7
MANITOWOC,Town of CATO Wards 1-3,828,215,595,18,0,25,9,6
MANITOWOC,Town of CENTERVILLE Ward 1,351,111,232,8,0,25,9,6
MANITOWOC,Town of COOPERSTOWN Wards 1-2,680,171,488,21,0,2,1,6
MANITOWOC,Town of EATON Ward 1,446,116,323,7,0,25,9,6
MANITOWOC,Town of FRANKLIN Wards 1-3,634,159,461,14,0,25,9,6
MANITOWOC,Town of GIBSON Wards 1-2,685,215,449,21,0,2,1,6
MANITOWOC,Town of KOSSUTH Wards 1-3,1033,313,692,28,0,25,9,6
MANITOWOC,Town of LIBERTY Wards 1-2,688,168,502,17,1,25,9,6
MANITOWOC,Town of MANITOWOC Wards 1-2,560,174,365,21,0,25,9,6
MANITOWOC,"Town of MANITOWOC RAPIDS Wards 1,2,3,4",1292,382,870,40,0,25,9,6
MANITOWOC,Town of MAPLE GROVE Ward 1,388,67,311,10,0,3,1,6
MANITOWOC,Town of MEEME Wards 1-2,813,208,579,26,0,27,9,6
MANITOWOC,Town of MISHICOT Wards 1-2,625,180,428,17,0,2,1,6
MANITOWOC,Town of NEWTON Wards 1-3,1158,299,823,34,2,25,9,6
MANITOWOC,Town of ROCKLAND Wards 1-2,496,108,371,17,0,25,9,6
MANITOWOC,Town of SCHLESWIG Wards 1-2,1094,326,746,22,0,27,9,6
MANITOWOC,Town of TWO CREEKS Ward 1,223,64,151,8,0,2,1,6
MANITOWOC,Town of TWO RIVERS Wards 1-3,880,279,570,31,0,2,1,6
MANITOWOC,Village of CLEVELAND Wards 1-2,686,237,432,17,0,25,9,6
MANITOWOC,Village of FRANCIS CREEK Ward 1,321,109,204,7,1,25,9,6
MANITOWOC,Village of KELLNERSVILLE Ward 1,127,45,77,5,0,25,9,6
MANITOWOC,Village of MARIBEL Ward 1,141,39,89,11,2,2,1,6
MANITOWOC,"Village of MISHICOT Wards 1,2",640,214,409,16,1,2,1,6
MANITOWOC,Village of REEDSVILLE Wards 1-2,478,127,330,21,0,25,9,6
MANITOWOC,Village of ST. NAZIANZ Ward 1,296,79,206,11,0,25,9,6
MANITOWOC,Village of VALDERS Ward 1,413,101,301,10,1,25,9,6
MANITOWOC,Village of WHITELAW Ward 1,386,117,260,9,0,25,9,6
MANITOWOC,City of KIEL Wards 1-6,1645,603,998,41,3,27,9,6
MANITOWOC,City of MANITOWOC Wards 1-2,1163,528,597,37,1,25,9,6
MANITOWOC,City of MANITOWOC Wards 3-4,1412,610,747,54,1,25,9,6
MANITOWOC,City of MANITOWOC Wards 5-6,1137,621,488,28,0,25,9,6
MANITOWOC,City of MANITOWOC Wards 7-8,683,323,325,35,0,25,9,6
MANITOWOC,City of MANITOWOC Wards 9-10,1200,513,662,25,0,25,9,6
MANITOWOC,City of MANITOWOC Wards 11-12,1448,631,776,40,1,25,9,6
MANITOWOC,"City of MANITOWOC Wards 13-14,23",938,411,506,20,1,25,9,6
MANITOWOC,City of MANITOWOC Wards 15-16,1577,695,845,36,1,25,9,6
MANITOWOC,"City of MANITOWOC Wards 17-18,21-22",1242,530,687,25,0,25,9,6
MANITOWOC,City of MANITOWOC Wards 19-20,1957,772,1146,39,0,25,9,6
MANITOWOC,City of TWO RIVERS Wards 1-5,3047,1324,1659,62,2,2,1,6
MANITOWOC,City of TWO RIVERS Wards 6-8,1480,604,821,53,2,2,1,6
MARATHON,Town of BERGEN Ward 1,432,151,272,9,0,86,29,7
MARATHON,Town of BERLIN Wards 1-2,526,130,388,8,0,35,12,7
MARATHON,Town of BERN Ward 1,221,56,156,9,0,87,29,7
MARATHON,Town of BEVENT Wards 1-2,546,188,350,8,0,85,29,7
MARATHON,Town of BRIGHTON Wards 1-2,218,44,170,4,0,69,23,7
MARATHON,Town of CASSEL Ward 1,492,148,335,9,0,87,29,7
MARATHON,Town of CLEVELAND Wards 1-2,778,174,559,45,0,69,23,7
MARATHON,Town of DAY Wards 1-2,543,142,385,16,0,86,29,7
MARATHON,Town of EASTON Wards 1-2,655,162,474,19,0,85,29,7
MARATHON,Town of EAU PLEINE Ward 1,347,83,244,20,0,69,23,7
MARATHON,Town of ELDERON Ward 1,329,70,253,6,0,85,29,7
MARATHON,Town of EMMET Wards 1-2,475,143,319,13,0,86,29,7
MARATHON,Town of FRANKFORT Ward 1,272,71,190,10,1,69,23,7
MARATHON,Town of FRANZEN Ward 1,276,66,201,9,0,85,29,7
MARATHON,Town of GREEN VALLEY Ward 1,307,86,219,2,0,86,29,7
MARATHON,Town of GUENTHER Ward 1,196,49,141,6,0,85,29,7
MARATHON,Town of HALSEY Ward 1,263,50,209,4,0,87,29,7
MARATHON,Town of HAMBURG Ward 1,407,94,303,10,0,87,29,7
MARATHON,Town of HARRISON Ward 1,156,33,120,3,0,35,12,7
MARATHON,Town of HEWITT Ward 1,330,77,243,10,0,85,29,7
MARATHON,Town of HOLTON Ward 1,349,65,273,11,0,87,29,7
MARATHON,Town of HULL Ward 1,275,59,211,5,0,69,23,7
MARATHON,Town of JOHNSON Ward 1,315,79,233,3,0,87,29,7
MARATHON,Town of KNOWLTON Wards 1-3,1105,357,720,27,1,86,29,7
MARATHON,Town of MARATHON Ward 1,558,123,424,10,1,86,29,7
MARATHON,Town of MCMILLAN Wards 1-3,1063,386,653,24,0,69,23,7
MARATHON,Town of MOSINEE Wards 1-3,1132,325,776,31,0,86,29,7
MARATHON,Town of NORRIE Wards 1-2,509,143,356,10,0,85,29,7
MARATHON,Town of PLOVER Ward 1,313,86,222,5,0,35,12,7
MARATHON,Town of REID Wards 1-2,656,207,439,10,0,85,29,7
MARATHON,Town of RIB FALLS Ward 1,523,109,401,13,0,87,29,7
MARATHON,Town of RIB MOUNTAIN Wards 1-10,3969,1531,2374,63,1,86,29,7
MARATHON,Town of RIETBROCK Ward 1,428,102,314,12,0,87,29,7
MARATHON,Town of RINGLE Wards 1-2,953,313,606,34,0,85,29,7
MARATHON,Town of SPENCER Wards 1-2,718,201,496,21,0,69,23,7
MARATHON,Town of STETTIN Wards 1-5,1395,412,952,31,0,86,29,7
MARATHON,Town of TEXAS Wards 1-2,915,275,611,29,0,86,29,7
MARATHON,Town of WAUSAU Wards 1-3,1201,366,812,23,0,85,29,7
MARATHON,Town of WESTON Ward 1,335,90,239,6,0,85,29,7
MARATHON,Town of WIEN Ward 1,388,94,282,12,0,69,23,7
MARATHON,Village of ATHENS Wards 1-2,519,169,337,13,0,87,29,7
MARATHON,VILLAGE OF BIRNAMWOOD Ward 2,13,4,8,1,0,35,12,7
MARATHON,VILLAGE OF DORCHESTER Ward 2,0,0,0,0,0,69,23,7
MARATHON,Village of EDGAR Wards 1-2,652,232,398,22,0,87,29,7
MARATHON,Village of EDGAR Ward 3,0,0,0,0,0,69,23,7
MARATHON,Village of ELDERON Ward 1,61,21,39,1,0,85,29,7
MARATHON,Village of FENWOOD Ward 1,72,14,55,3,0,69,23,7
MARATHON,Village of HATLEY Ward 1,310,94,210,6,0,85,29,7
MARATHON,Village of KRONENWETTER Wards 1-5,1695,692,954,48,1,86,29,7
MARATHON,Village of KRONENWETTER Wards 6-11,2154,777,1339,36,2,86,29,7
MARATHON,Village of Maine Wards 1-4,1462,487,948,26,1,86,29,7
MARATHON,Village of MARATHON CITY Wards 1-3,734,239,480,15,0,86,29,7
MARATHON,Village of ROTHSCHILD Wards 1-4,1589,705,842,42,0,85,29,7
MARATHON,Village of ROTHSCHILD Wards 5-6,906,375,509,22,0,85,29,7
MARATHON,Village of SPENCER Wards 1-3,687,230,422,35,0,69,23,7
MARATHON,Village of STRATFORD Wards 1-2,684,194,461,29,0,69,23,7
MARATHON,Village of UNITY Ward 1,78,19,55,4,0,69,23,7
MARATHON,Village of WESTON Wards 1-9,6195,2529,3494,169,3,86,29,7
MARATHON,CITY OF ABBOTSFORD Ward 1,96,31,64,1,0,69,23,7
MARATHON,CITY OF COLBY Ward 1,197,77,113,7,0,69,23,7
MARATHON,"CITY OF MARSHFIELD Wards 12,16,19",409,204,197,8,0,69,23,7
MARATHON,"City of MOSINEE Wards 1-2,6-8",863,327,508,27,1,86,29,7
MARATHON,City of MOSINEE Wards 3-5,1064,364,674,26,0,86,29,7
MARATHON,City of SCHOFIELD Wards 1-4,831,380,427,23,1,85,29,7
MARATHON,City of WAUSAU Ward 1,714,414,280,20,0,85,29,7
MARATHON,City of WAUSAU Ward 2,941,535,385,21,0,85,29,7
MARATHON,City of WAUSAU Ward 3,581,267,299,15,0,85,29,7
MARATHON,City of WAUSAU Ward 4,632,335,285,12,0,85,29,7
MARATHON,City of WAUSAU Ward 5,691,375,298,17,1,85,29,7
MARATHON,City of WAUSAU Ward 6,372,229,135,8,0,85,29,7
MARATHON,City of WAUSAU Ward 7,677,343,315,19,0,85,29,7
MARATHON,City of WAUSAU Ward 8,384,223,153,8,0,85,29,7
MARATHON,City of WAUSAU Ward 9,757,351,390,16,0,85,29,7
MARATHON,City of WAUSAU Ward 10,695,332,343,20,0,85,29,7
MARATHON,City of WAUSAU Ward 11,760,332,405,23,0,85,29,7
MARATHON,City of WAUSAU Ward 12,688,399,268,21,0,85,29,7
MARATHON,City of WAUSAU Ward 13,568,297,254,17,0,85,29,7
MARATHON,City of WAUSAU Ward 14,542,273,257,12,0,85,29,7
MARATHON,City of WAUSAU Ward 15,966,465,480,21,0,85,29,7
MARATHON,City of WAUSAU Ward 16,871,433,427,10,1,85,29,7
MARATHON,City of WAUSAU Ward 17,732,359,358,13,2,85,29,7
MARATHON,City of WAUSAU Ward 18,672,358,297,17,0,85,29,7
MARATHON,City of WAUSAU Ward 19,536,272,253,11,0,85,29,7
MARATHON,City of WAUSAU Ward 20,576,295,251,30,0,85,29,7
MARATHON,City of WAUSAU Ward 21,502,265,222,15,0,85,29,7
MARATHON,City of WAUSAU Ward 22,654,309,327,17,1,85,29,7
MARATHON,City of WAUSAU Ward 23,0,0,0,0,0,86,29,7
MARATHON,City of WAUSAU Ward 24,2,2,0,0,0,86,29,7
MARATHON,City of WAUSAU Ward 25,2,0,2,0,0,86,29,7
MARINETTE,Town of AMBERG Ward 1,396,108,284,4,0,36,12,8
MARINETTE,Town of ATHELSTANE Wards 1-2,299,70,226,3,0,36,12,8
MARINETTE,Town of BEAVER Wards 1-2,585,125,447,12,1,36,12,8
MARINETTE,Town of BEECHER Ward 1,422,110,305,7,0,36,12,8
MARINETTE,Town of DUNBAR Ward 1,314,76,225,13,0,36,12,8
MARINETTE,Town of GOODMAN Ward 1,300,99,190,11,0,36,12,8
MARINETTE,Town of GROVER Wards 1-4,821,169,641,10,1,89,30,8
MARINETTE,Town of LAKE Wards 1-2,604,167,424,12,1,36,12,8
MARINETTE,Town of MIDDLE INLET Wards 1-2,467,139,314,14,0,36,12,8
MARINETTE,Town of NIAGARA Ward 1,445,107,330,8,0,36,12,8
MARINETTE,Town of PEMBINE Wards 1-2,436,120,305,11,0,36,12,8
MARINETTE,Town of PESHTIGO Wards 1-2,616,182,428,6,0,89,30,8
MARINETTE,Town of PESHTIGO Wards 3-4,715,232,457,26,0,89,30,8
MARINETTE,Town of PESHTIGO Wards 5-6,812,273,516,23,0,89,30,8
MARINETTE,Town of PORTERFIELD Wards 1-4,887,263,606,18,0,36,12,8
MARINETTE,Town of POUND Wards 1-3,621,130,472,19,0,89,30,8
MARINETTE,Town of SILVER CLIFF Ward 1,363,110,244,9,0,36,12,8
MARINETTE,Town of STEPHENSON Wards 1-3,1022,289,712,20,1,36,12,8
MARINETTE,Town of STEPHENSON Wards 4-6,889,246,629,14,0,36,12,8
MARINETTE,Town of WAGNER Ward 1,348,102,234,12,0,36,12,8
MARINETTE,Town of WAUSAUKEE Wards 1-2,644,171,463,10,0,36,12,8
MARINETTE,Village of COLEMAN Ward 1,307,74,217,16,0,89,30,8
MARINETTE,Village of CRIVITZ Wards 1-2,381,133,231,17,0,36,12,8
MARINETTE,Village of POUND Ward 1,133,18,111,4,0,89,30,8
MARINETTE,Village of WAUSAUKEE Ward 1,186,53,123,10,0,36,12,8
MARINETTE,City of MARINETTE Wards 1-2,879,296,559,24,0,89,30,8
MARINETTE,City of MARINETTE Wards 3-4,949,437,496,16,0,89,30,8
MARINETTE,City of MARINETTE Wards 5-6,690,304,362,24,0,89,30,8
MARINETTE,City of MARINETTE Wards 7-8,924,380,521,23,0,89,30,8
MARINETTE,City of NIAGARA Wards 1-3,581,197,365,18,1,36,12,8
MARINETTE,City of PESHTIGO Wards 1-2,370,138,221,11,0,89,30,8
MARINETTE,City of PESHTIGO Wards 3-4,432,138,276,17,1,89,30,8
MARINETTE,City of PESHTIGO Wards 5-7,431,137,281,13,0,89,30,8
MARQUETTE,Town of BUFFALO Wards 1-3,502,183,307,10,2,42,14,6
MARQUETTE,Town of CRYSTAL LAKE Ward 1,296,88,193,15,0,41,14,6
MARQUETTE,Town of DOUGLAS Ward 1,406,136,260,10,0,41,14,6
MARQUETTE,Town of HARRIS Ward 1,401,133,250,18,0,41,14,6
MARQUETTE,Town of MECAN Ward 1,390,140,243,7,0,41,14,6
