county,rep_unit,assembly_district,senate_district,congress_district
CLARK,Village of CURTISS Ward 1,68,23,7
CLARK,Village of WITHEE Ward 1,68,23,7
EAU CLAIRE,City of ALTOONA Wards 1-14,68,23,3
EAU CLAIRE,City of AUGUSTA Wards 1-5,68,23,3
EAU CLAIRE,City of EAU CLAIRE Ward 18,68,23,3
EAU CLAIRE,City of EAU CLAIRE Ward 38,68,23,3
EAU CLAIRE,City of EAU CLAIRE Ward 39,68,23,3
EAU CLAIRE,City of EAU CLAIRE Ward 49,68,23,3
EAU CLAIRE,City of EAU CLAIRE Ward 66,68,23,3
EAU CLAIRE,City of EAU CLAIRE Ward 69,68,23,3
EAU CLAIRE,City of EAU CLAIRE Ward 71,68,23,3
EAU CLAIRE,City of EAU CLAIRE Ward 73,68,23,3
EAU CLAIRE,Town of BRIDGE CREEK Wards 1-3,68,23,3
EAU CLAIRE,Town of FAIRCHILD Ward 1,68,23,3
EAU CLAIRE,Town of LINCOLN Wards 1-2,68,23,3
EAU CLAIRE,Town of LUDINGTON Wards 1-2,68,23,3
EAU CLAIRE,"Town of SEYMOUR Wards 1,2,3,4,5",68,23,3
EAU CLAIRE,"Town of WASHINGTON Wards 1,6-9,13-15,18-19,21-22",68,23,3
EAU CLAIRE,Town of WILSON Ward 1,68,23,3
EAU CLAIRE,Village of FAIRCHILD Ward 1,68,23,3
EAU CLAIRE,Village of FALL CREEK Wards 1-2,68,23,3
EAU CLAIRE,VILLAGE OF LAKE HALLIE Ward 11,68,23,3
CLARK,"City of ABBOTSFORD Wards 2,3,4,5",69,23,7
CLARK,"City of COLBY Wards 2,3",69,23,7
CLARK,City of LOYAL Wards 1-2,69,23,7
CLARK,City of NEILLSVILLE Ward 1,69,23,7
CLARK,City of NEILLSVILLE Ward 2,69,23,7
CLARK,City of NEILLSVILLE Ward 3,69,23,7
CLARK,City of NEILLSVILLE Ward 4,69,23,7
CLARK,City of NEILLSVILLE Ward 5,69,23,7
CLARK,Town of COLBY Wards 1-3,69,23,7
CLARK,Town of DEWHURST Ward 1,69,23,7
CLARK,Town of FREMONT Wards 1-2,69,23,7
CLARK,Town of GRANT Ward 1,69,23,7
CLARK,Town of HEWETT Wards 1-2,69,23,7
CLARK,Town of LEVIS Wards 1-2,69,23,7
CLARK,Town of LOYAL Ward 1,69,23,7
CLARK,Town of LYNN Wards 1-2,69,23,7
CLARK,Town of MAYVILLE Wards 1-2,69,23,7
CLARK,Town of PINE VALLEY Wards 1-2,69,23,7
CLARK,Town of SHERMAN Wards 1-2,69,23,7
CLARK,Town of SHERWOOD Ward 1,69,23,7
CLARK,Town of UNITY Ward 1,69,23,7
CLARK,Town of WASHBURN Ward 1,69,23,7
CLARK,Town of YORK Wards 1-2,69,23,7
CLARK,Village of DORCHESTER Ward 1,69,23,7
CLARK,Village of GRANTON Ward 1,69,23,7
CLARK,VILLAGE OF UNITY Ward 2,69,23,7
JACKSON,City of BLACK RIVER FALLS Ward 1,69,23,3
JACKSON,City of BLACK RIVER FALLS Ward 2,69,23,3
JACKSON,City of BLACK RIVER FALLS Ward 3,69,23,3
JACKSON,City of BLACK RIVER FALLS Ward 4,69,23,3
JACKSON,Town of ADAMS Wards 1-3,69,23,3
JACKSON,Town of BROCKWAY Wards 1-6,69,23,3
JACKSON,Town of KOMENSKY Ward 1,69,23,3
MARATHON,CITY OF ABBOTSFORD Ward 1,69,23,7
MARATHON,CITY OF COLBY Ward 1,69,23,7
MARATHON,"CITY OF MARSHFIELD Wards 12,16,19",69,23,7
MARATHON,Town of BRIGHTON Wards 1-2,69,23,7
MARATHON,Town of CLEVELAND Wards 1-2,69,23,7
MARATHON,Town of EAU PLEINE Ward 1,69,23,7
MARATHON,Town of FRANKFORT Ward 1,69,23,7
MARATHON,Town of HULL Ward 1,69,23,7
MARATHON,Town of MCMILLAN Wards 1-3,69,23,7
MARATHON,Town of SPENCER Wards 1-2,69,23,7
MARATHON,Town of WIEN Ward 1,69,23,7
MARATHON,VILLAGE OF DORCHESTER Ward 2,69,23,7
MARATHON,Village of EDGAR Ward 3,69,23,7
MARATHON,Village of FENWOOD Ward 1,69,23,7
MARATHON,Village of SPENCER Wards 1-3,69,23,7
MARATHON,Village of STRATFORD Wards 1-2,69,23,7
MARATHON,Village of UNITY Ward 1,69,23,7
WOOD,City of MARSHFIELD Ward 2,69,23,7
WOOD,City of MARSHFIELD Ward 6,69,23,7
WOOD,"City of MARSHFIELD Wards 1,11",69,23,7
WOOD,"City of MARSHFIELD Wards 3,13",69,23,7
WOOD,"City of MARSHFIELD Wards 4,14",69,23,7
WOOD,"City of MARSHFIELD Wards 5,15",69,23,7
WOOD,"City of MARSHFIELD Wards 7,17",69,23,7
WOOD,"City of MARSHFIELD Wards 9,21",69,23,7
WOOD,Town of CAMERON Ward 1,69,23,7
WOOD,Town of CARY Ward 1,69,23,7
WOOD,Town of LINCOLN Wards 1-2,69,23,7
WOOD,Town of ROCK Ward 1,69,23,7
JACKSON,Town of BEAR BLUFF Ward 1,70,24,7
JACKSON,Town of CITY POINT Ward 1,70,24,7
JACKSON,Town of KNAPP Ward 1,70,24,7
JACKSON,Town of MANCHESTER Ward 1,70,24,3
JACKSON,Town of MILLSTON Wards 1-2,70,24,3
LA CROSSE,Town of BURNS Wards 1-2,70,24,3
LA CROSSE,Village of ROCKLAND Ward 1,70,24,3
MONROE,City of SPARTA Wards 1-5,70,24,3
MONROE,City of SPARTA Wards 6-13,70,24,3
MONROE,"City of TOMAH Wards 1-5,6-16,20",70,24,3
MONROE,"City of TOMAH Wards 17-19,21",70,24,7
MONROE,Town of BYRON Wards 1-2,70,24,7
MONROE,Town of GRANT Ward 1,70,24,3
MONROE,Town of GREENFIELD Wards 1-2,70,24,3
MONROE,Town of LA GRANGE Wards 1-2,70,24,7
MONROE,Town of LA GRANGE Wards 3-4,70,24,3
MONROE,Town of LINCOLN Ward 1,70,24,7
MONROE,Town of LITTLE FALLS Wards 1-2,70,24,3
MONROE,Town of NEW LYME Ward 1,70,24,3
MONROE,Town of SCOTT Ward 1,70,24,7
MONROE,"Town of SPARTA Wards 1,2,3,4,5",70,24,3
MONROE,VILLAGE OF ROCKLAND Ward 2,70,24,3
MONROE,Village of WARRENS Ward 1,70,24,7
MONROE,Village of WYEVILLE Ward 1,70,24,7
PORTAGE,Town of CARSON Wards 1-2,70,24,3
PORTAGE,Town of DEWEY Ward 1,70,24,3
PORTAGE,Town of EAU PLEINE Wards 1-2,70,24,3
PORTAGE,Town of HULL Wards 1-3,70,24,3
PORTAGE,"Town of HULL Wards 4-5,7",70,24,3
PORTAGE,Town of SHARON Wards 1-3,70,24,3
PORTAGE,Village of JUNCTION CITY Ward 1,70,24,3
PORTAGE,VILLAGE OF MILLADORE Ward 2,70,24,3
WOOD,City of NEKOOSA Wards 1-4,70,24,3
WOOD,City of PITTSVILLE Ward 1,70,24,7
WOOD,"Town of ARPIN Wards 1,2",70,24,7
WOOD,Town of CRANMOOR Ward 1,70,24,3
WOOD,Town of DEXTER Ward 1,70,24,7
WOOD,Town of HANSEN Ward 1,70,24,7
WOOD,Town of HILES Ward 1,70,24,7
WOOD,Town of MILLADORE Ward 1,70,24,3
WOOD,Town of PORT EDWARDS Wards 1-4,70,24,3
WOOD,Town of REMINGTON Ward 1,70,24,7
WOOD,Town of RICHFIELD Wards 1-3,70,24,7
WOOD,Town of RUDOLPH Wards 1-2,70,24,3
WOOD,Town of SENECA Wards 1-4,70,24,3
WOOD,Town of SHERRY Ward 1,70,24,3
WOOD,"Town of SIGEL Wards 1,2",70,24,3
WOOD,Town of WOOD Ward 1,70,24,7
WOOD,Village of ARPIN Ward 1,70,24,7
WOOD,Village of MILLADORE Ward 1,70,24,3
WOOD,Village of RUDOLPH Ward 1,70,24,3
WOOD,Village of VESPER Ward 1,70,24,3
PORTAGE,City of STEVENS POINT Wards 1-3,71,24,3
PORTAGE,City of STEVENS POINT Wards 10-12,71,24,3
PORTAGE,City of STEVENS POINT Wards 13-15,71,24,3
PORTAGE,City of STEVENS POINT Wards 16-18,71,24,3
PORTAGE,City of STEVENS POINT Wards 19-21,71,24,3
PORTAGE,City of STEVENS POINT Wards 22-24,71,24,3
PORTAGE,City of STEVENS POINT Wards 25-27,71,24,3
PORTAGE,City of STEVENS POINT Wards 28-30,71,24,3
PORTAGE,City of STEVENS POINT Wards 31-33,71,24,3
PORTAGE,City of STEVENS POINT Wards 4-6,71,24,3
PORTAGE,City of STEVENS POINT Wards 7-9,71,24,3
PORTAGE,Town of ALBAN Ward 1,71,24,3
PORTAGE,Town of ALMOND Wards 1-2,71,24,3
PORTAGE,Town of AMHERST Wards 1-2,71,24,3
PORTAGE,Town of BELMONT Ward 1,71,24,3
PORTAGE,Town of BUENA VISTA Wards 1-2,71,24,3
PORTAGE,Town of GRANT Wards 1-3,71,24,3
PORTAGE,"Town of HULL Wards 6,8",71,24,3
PORTAGE,Town of LANARK Wards 1-2,71,24,3
PORTAGE,Town of LINWOOD Wards 1-2,71,24,3
PORTAGE,Town of NEW HOPE Ward 1,71,24,3
PORTAGE,Town of PLOVER Wards 1-3,71,24,3
PORTAGE,Town of STOCKTON Wards 1-5,71,24,3
PORTAGE,Village of ALMOND Ward 1,71,24,3
PORTAGE,Village of AMHERST JUNCTION Ward 1,71,24,3
PORTAGE,Village of AMHERST Wards 1-2,71,24,3
PORTAGE,Village of NELSONVILLE Ward 1,71,24,3
PORTAGE,Village of PARK RIDGE Ward 1,71,24,3
PORTAGE,"Village of PLOVER Wards 1-3,5",71,24,3
PORTAGE,"Village of PLOVER Wards 4,6,10",71,24,3
PORTAGE,Village of PLOVER Wards 7-9,71,24,3
PORTAGE,Village of ROSHOLT Ward 1,71,24,3
PORTAGE,Village of WHITING Wards 1-4,71,24,3
ADAMS,Town of BIG FLATS Wards 1-2,72,24,3
ADAMS,Town of COLBURN Ward 1,72,24,3
ADAMS,Town of LEOLA Ward 1,72,24,3
ADAMS,Town of MONROE Ward 1,72,24,3
ADAMS,Town of PRESTON Wards 1-2,72,24,3
ADAMS,Town of RICHFIELD Ward 1,72,24,3
ADAMS,"Town of ROME Wards 1,2,3,4",72,24,3
ADAMS,"Town of STRONGS PRAIRIE Wards 1,2",72,24,3
PORTAGE,Town of PINE GROVE Wards 1-2,72,24,3
WAUSHARA,City of WAUTOMA Wards 1-3,72,24,6
WAUSHARA,Town of COLOMA Ward 1,72,24,6
WAUSHARA,Town of DAKOTA Wards 1-2,72,24,6
WAUSHARA,Town of DEERFIELD Ward 1,72,24,6
WAUSHARA,Town of HANCOCK Ward 1,72,24,6
WAUSHARA,Town of MARION Wards 1-4,72,24,6
WAUSHARA,Town of MOUNT MORRIS Wards 1-2,72,24,6
WAUSHARA,Town of OASIS Ward 1,72,24,6
WAUSHARA,Town of PLAINFIELD Ward 1,72,24,6
WAUSHARA,Town of RICHFORD Wards 1-2,72,24,6
WAUSHARA,Town of ROSE Wards 1-2,72,24,6
WAUSHARA,Town of WAUTOMA Wards 1-3,72,24,6
WAUSHARA,Village of COLOMA Ward 1,72,24,6
WAUSHARA,Village of HANCOCK Ward 1,72,24,6
WAUSHARA,Village of LOHRVILLE Ward 1,72,24,6
WAUSHARA,Village of PLAINFIELD Ward 1,72,24,6
WAUSHARA,"Village of REDGRANITE Wards 1,2",72,24,6
WAUSHARA,Village of WILD ROSE Ward 1,72,24,6
WOOD,City of WISCONSIN RAPIDS Wards 1-4,72,24,3
WOOD,City of WISCONSIN RAPIDS Wards 11-13,72,24,3
WOOD,City of WISCONSIN RAPIDS Wards 14-16,72,24,3
WOOD,City of WISCONSIN RAPIDS Wards 17-20,72,24,3
WOOD,City of WISCONSIN RAPIDS Wards 21-24,72,24,3
WOOD,City of WISCONSIN RAPIDS Wards 25-27,72,24,3
WOOD,City of WISCONSIN RAPIDS Wards 5-7,72,24,3
WOOD,City of WISCONSIN RAPIDS Wards 8-10,72,24,3
WOOD,Town of GRAND RAPIDS Wards 1-11,72,24,3
WOOD,Town of SARATOGA Wards 1-9,72,24,3
WOOD,Village of BIRON Ward 1,72,24,3
WOOD,Village of PORT EDWARDS Wards 1-3,72,24,3
BURNETT,Town of ANDERSON Ward 1,73,25,7
BURNETT,Town of BLAINE Ward 1,73,25,7
BURNETT,Town of DANIELS Ward 1,73,25,7
BURNETT,Town of DEWEY Ward 1,73,25,7
BURNETT,Town of GRANTSBURG Wards 1-3,73,25,7
BURNETT,Town of JACKSON Wards 1-2,73,25,7
BURNETT,Town of LA FOLLETTE Wards 1-2,73,25,7
BURNETT,Town of LINCOLN Ward 1,73,25,7
BURNETT,Town of MEENON Wards 1-3,73,25,7
BURNETT,Town of OAKLAND Wards 1-2,73,25,7
BURNETT,Town of ROOSEVELT Ward 1,73,25,7
BURNETT,Town of RUSK Wards 1-2,73,25,7
BURNETT,Town of SAND LAKE Wards 1-2,73,25,7
BURNETT,Town of SCOTT Wards 1-2,73,25,7
BURNETT,Town of SIREN Wards 1-3,73,25,7
BURNETT,Town of SWISS Ward 1,73,25,7
BURNETT,Town of TRADE LAKE Wards 1-2,73,25,7
BURNETT,Town of UNION Ward 1,73,25,7
BURNETT,Town of WEBB LAKE Ward 1,73,25,7
BURNETT,Town of WEST MARSHLAND Ward 1,73,25,7
BURNETT,Town of WOOD RIVER Wards 1-3,73,25,7
BURNETT,"Village of GRANTSBURG Wards 1,2",73,25,7
BURNETT,Village of SIREN Wards 1-2,73,25,7
BURNETT,Village of WEBSTER Ward 1,73,25,7
DOUGLAS,City of SUPERIOR Wards 1-5,73,25,7
DOUGLAS,City of SUPERIOR Wards 11-16,73,25,7
DOUGLAS,City of SUPERIOR Wards 17-22,73,25,7
DOUGLAS,City of SUPERIOR Wards 23-28,73,25,7
DOUGLAS,City of SUPERIOR Wards 6-10,73,25,7
DOUGLAS,Town of AMNICON Wards 1-2,73,25,7
DOUGLAS,Town of BRULE Ward 1,73,25,7
DOUGLAS,Town of CLOVERLAND Ward 1,73,25,7
DOUGLAS,Town of DAIRYLAND Ward 1,73,25,7
DOUGLAS,Town of LAKESIDE Ward 1,73,25,7
DOUGLAS,Town of MAPLE Ward 1,73,25,7
DOUGLAS,Town of OAKLAND Wards 1-2,73,25,7
DOUGLAS,Town of PARKLAND Wards 1-2,73,25,7
DOUGLAS,Town of SUMMIT Wards 1-2,73,25,7
DOUGLAS,Town of SUPERIOR Wards 1-3,73,25,7
DOUGLAS,Village of LAKE NEBAGAMON Wards 1-2,73,25,7
DOUGLAS,Village of OLIVER Ward 1,73,25,7
DOUGLAS,Village of POPLAR Ward 1,73,25,7
DOUGLAS,Village of SUPERIOR Ward 1,73,25,7
WASHBURN,Town of BROOKLYN Wards 1-2,73,25,7
WASHBURN,Town of CASEY Ward 1,73,25,7
WASHBURN,Town of CHICOG Ward 1,73,25,7
WASHBURN,Town of FROG CREEK Ward 1,73,25,7
WASHBURN,Town of GULL LAKE Ward 1,73,25,7
WASHBURN,Town of MINONG Wards 1-2,73,25,7
WASHBURN,Town of STINNETT Ward 1,73,25,7
WASHBURN,Town of TREGO Wards 1-2,73,25,7
WASHBURN,Village of MINONG Ward 1,73,25,7
ASHLAND,"City of ASHLAND Wards 1-8,11",74,25,7
ASHLAND,"City of ASHLAND Wards 9-10,12-21",74,25,7
ASHLAND,City of MELLEN Ward 1,74,25,7
ASHLAND,Town of AGENDA Ward 1,74,25,7
ASHLAND,Town of ASHLAND Ward 1,74,25,7
ASHLAND,Town of CHIPPEWA Ward 1,74,25,7
ASHLAND,Town of GINGLES Wards 1-2,74,25,7
ASHLAND,Town of GORDON Ward 1,74,25,7
ASHLAND,Town of JACOBS Wards 1-2,74,25,7
ASHLAND,Town of LA POINTE Ward 1,74,25,7
ASHLAND,Town of MARENGO Ward 1,74,25,7
ASHLAND,Town of MORSE Wards 1-2,74,25,7
ASHLAND,Town of PEEKSVILLE Ward 1,74,25,7
ASHLAND,Town of SANBORN Wards 1-2,74,25,7
ASHLAND,Town of SHANAGOLDEN Ward 1,74,25,7
ASHLAND,Town of WHITE RIVER Wards 1-2,74,25,7
ASHLAND,Village of BUTTERNUT Ward 1,74,25,7
BAYFIELD,CITY OF ASHLAND Ward 22,74,25,7
BAYFIELD,City of BAYFIELD Ward 1,74,25,7
BAYFIELD,City of WASHBURN Wards 1-5,74,25,7
BAYFIELD,Town of BARKSDALE Wards 1-2,74,25,7
BAYFIELD,Town of BARNES Ward 1,74,25,7
BAYFIELD,Town of BAYFIELD Wards 1-2,74,25,7
BAYFIELD,Town of BAYVIEW Ward 1,74,25,7
BAYFIELD,Town of BELL Ward 1,74,25,7
BAYFIELD,Town of CABLE Ward 1,74,25,7
BAYFIELD,Town of CLOVER Ward 1,74,25,7
BAYFIELD,Town of DELTA Ward 1,74,25,7
BAYFIELD,Town of DRUMMOND Wards 1-2,74,25,7
BAYFIELD,Town of EILEEN Wards 1-2,74,25,7
BAYFIELD,Town of GRAND VIEW Ward 1,74,25,7
BAYFIELD,Town of HUGHES Ward 1,74,25,7
BAYFIELD,Town of IRON RIVER Wards 1-2,74,25,7
BAYFIELD,Town of KELLY Ward 1,74,25,7
BAYFIELD,Town of KEYSTONE Ward 1,74,25,7
BAYFIELD,Town of LINCOLN Ward 1,74,25,7
BAYFIELD,Town of MASON Ward 1,74,25,7
BAYFIELD,Town of NAMAKAGON Ward 1,74,25,7
BAYFIELD,Town of ORIENTA Ward 1,74,25,7
BAYFIELD,Town of OULU Ward 1,74,25,7
BAYFIELD,Town of PILSEN Ward 1,74,25,7
BAYFIELD,Town of PORT WING Ward 1,74,25,7
BAYFIELD,Town of RUSSELL Wards 1-3,74,25,7
BAYFIELD,Town of TRIPP Ward 1,74,25,7
BAYFIELD,Town of WASHBURN Wards 1-2,74,25,7
BAYFIELD,Village of MASON Ward 1,74,25,7
DOUGLAS,Town of BENNETT Ward 1,74,25,7
DOUGLAS,Town of GORDON Ward 1,74,25,7
DOUGLAS,Town of HAWTHORNE Wards 1-2,74,25,7
DOUGLAS,Town of HIGHLAND Ward 1,74,25,7
DOUGLAS,"Town of SOLON SPRINGS Wards 1,2",74,25,7
DOUGLAS,Town of WASCOTT Ward 1,74,25,7
DOUGLAS,Village of SOLON SPRINGS Ward 1,74,25,7
IRON,City of HURLEY Ward 1,74,25,7
IRON,City of HURLEY Ward 2,74,25,7
IRON,City of HURLEY Ward 3,74,25,7
IRON,City of HURLEY Ward 4,74,25,7
IRON,City of MONTREAL Wards 1-2,74,25,7
IRON,Town of ANDERSON Ward 1,74,25,7
IRON,Town of CAREY Ward 1,74,25,7
IRON,Town of GURNEY Ward 1,74,25,7
IRON,Town of KIMBALL Ward 1,74,25,7
IRON,Town of KNIGHT Ward 1,74,25,7
IRON,Town of MERCER Wards 1-4,74,25,7
IRON,Town of OMA Ward 1,74,25,7
IRON,Town of PENCE Ward 1,74,25,7
IRON,Town of SAXON Ward 1,74,25,7
IRON,Town of SHERMAN Ward 1,74,25,7
PRICE,City of PARK FALLS Wards 1-7,74,25,7
PRICE,City of PHILLIPS Wards 1-4,74,25,7
PRICE,Town of CATAWBA Ward 1,74,25,7
PRICE,Town of EISENSTEIN Wards 1-2,74,25,7
PRICE,Town of ELK Wards 1-2,74,25,7
PRICE,Town of EMERY Ward 1,74,25,7
PRICE,Town of FIFIELD Ward 1,74,25,7
PRICE,Town of FIFIELD Ward 2,74,25,7
PRICE,Town of FLAMBEAU Ward 1,74,25,7
PRICE,Town of GEORGETOWN Ward 1,74,25,7
PRICE,Town of HACKETT Ward 1,74,25,7
PRICE,Town of HARMONY Ward 1,74,25,7
PRICE,Town of HILL Ward 1,74,25,7
PRICE,Town of KENNAN Ward 1,74,25,7
PRICE,Town of KNOX Ward 1,74,25,7
PRICE,Town of LAKE Wards 1-2,74,25,7
PRICE,Town of OGEMA Wards 1-2,74,25,7
PRICE,Town of PRENTICE Ward 1,74,25,7
PRICE,Town of SPIRIT Ward 1,74,25,7
PRICE,Town of WORCESTER Wards 1-3,74,25,7
PRICE,Village of CATAWBA Ward 1,74,25,7
PRICE,Village of KENNAN Ward 1,74,25,7
PRICE,Village of PRENTICE Ward 1,74,25,7
SAWYER,Town of LENROOT Wards 1-2,74,25,7
SAWYER,Town of SPIDER LAKE Ward 1,74,25,7
BARRON,City of BARRON Wards 1-7,75,25,7
BARRON,City of CHETEK Wards 1-4,75,25,7
BARRON,City of CUMBERLAND Wards 1-5,75,25,7
BARRON,City of RICE LAKE Wards 1-16,75,25,7
BARRON,Town of ALMENA Wards 1-2,75,25,7
BARRON,Town of ARLAND Ward 1,75,25,7
BARRON,Town of BARRON Wards 1-2,75,25,7
BARRON,Town of BEAR LAKE Ward 1,75,25,7
BARRON,Town of CEDAR LAKE Wards 1-2,75,25,7
BARRON,Town of CHETEK Wards 1-3,75,25,7
BARRON,Town of CLINTON Ward 1,75,25,7
BARRON,Town of CRYSTAL LAKE Ward 1,75,25,7
BARRON,Town of CUMBERLAND Ward 1,75,25,7
BARRON,Town of DALLAS Wards 1-2,75,25,7
BARRON,Town of DOVRE Ward 1,75,25,7
BARRON,Town of DOYLE Wards 1-2,75,25,7
BARRON,Town of LAKELAND Wards 1-2,75,25,7
BARRON,Town of MAPLE GROVE Wards 1-2,75,25,7
BARRON,Town of MAPLE PLAIN Ward 1,75,25,7
BARRON,Town of OAK GROVE Wards 1-2,75,25,7
BARRON,Town of PRAIRIE FARM Wards 1-2,75,25,7
BARRON,Town of PRAIRIE LAKE Wards 1-2,75,25,7
BARRON,Town of RICE LAKE Wards 1-4,75,25,7
BARRON,Town of SIOUX CREEK Ward 1,75,25,7
BARRON,Town of STANFOLD Ward 1,75,25,7
BARRON,Town of STANLEY Wards 1-4,75,25,7
BARRON,Town of SUMNER Ward 1,75,25,7
BARRON,Town of TURTLE LAKE Ward 1,75,25,7
BARRON,Town of VANCE CREEK Ward 1,75,25,7
BARRON,Village of ALMENA Ward 1,75,25,7
BARRON,Village of CAMERON Wards 1-3,75,25,7
BARRON,Village of DALLAS Ward 1,75,25,7
BARRON,Village of HAUGEN Ward 1,75,25,7
BARRON,Village of PRAIRIE FARM Ward 1,75,25,7
BARRON,Village of TURTLE LAKE Ward 1,75,25,7
POLK,VILLAGE OF TURTLE LAKE Ward 2,75,25,7
WASHBURN,City of SHELL LAKE Wards 1-2,75,25,7
WASHBURN,"City of SPOONER Wards 1,2,3,4",75,25,7
WASHBURN,Town of BARRONETT Ward 1,75,25,7
WASHBURN,"Town of BASHAW Wards 1,2",75,25,7
WASHBURN,Town of BASS LAKE Ward 1,75,25,7
WASHBURN,Town of BEAVER BROOK Ward 1,75,25,7
WASHBURN,"Town of BIRCHWOOD Wards 1,2",75,25,7
WASHBURN,Town of CRYSTAL Ward 1,75,25,7
WASHBURN,Town of EVERGREEN Wards 1-2,75,25,7
WASHBURN,Town of LONG LAKE Ward 1,75,25,7
WASHBURN,Town of MADGE Ward 1,75,25,7
WASHBURN,Town of SARONA Wards 1-2,75,25,7
WASHBURN,"Town of SPOONER Wards 1,2",75,25,7
WASHBURN,Town of SPRINGBROOK Ward 1,75,25,7
WASHBURN,Town of STONE LAKE Ward 1,75,25,7
WASHBURN,Village of BIRCHWOOD Ward 1,75,25,7
DANE,City of MADISON Ward 127,76,26,2
DANE,City of MADISON Ward 128,76,26,2
DANE,City of MADISON Ward 134,76,26,2
DANE,City of MADISON Ward 28,76,26,2
DANE,City of MADISON Ward 29,76,26,2
DANE,City of MADISON Ward 30,76,26,2
DANE,City of MADISON Ward 40,76,26,2
DANE,City of MADISON Ward 41,76,26,2
DANE,City of MADISON Ward 42,76,26,2
DANE,City of MADISON Ward 43,76,26,2
DANE,City of MADISON Ward 44,76,26,2
DANE,City of MADISON Ward 45,76,26,2
DANE,City of MADISON Ward 46,76,26,2
DANE,City of MADISON Ward 47,76,26,2
DANE,City of MADISON Ward 48,76,26,2
DANE,City of MADISON Ward 49,76,26,2
DANE,City of MADISON Ward 50,76,26,2
DANE,City of MADISON Ward 51,76,26,2
DANE,City of MADISON Ward 52,76,26,2
DANE,City of MADISON Ward 53,76,26,2
DANE,City of MADISON Ward 54,76,26,2
DANE,City of MADISON Ward 55,76,26,2
DANE,City of MADISON Ward 56,76,26,2
DANE,City of MADISON Ward 57,76,26,2
DANE,City of MADISON Ward 58,76,26,2
DANE,City of MADISON Ward 59,76,26,2
DANE,City of MADISON Ward 68,76,26,2
DANE,City of FITCHBURG Ward 23,77,26,2
DANE,City of MADISON Ward 126,77,26,2
DANE,City of MADISON Ward 60,77,26,2
DANE,City of MADISON Ward 61,77,26,2
DANE,City of MADISON Ward 62,77,26,2
DANE,City of MADISON Ward 63,77,26,2
DANE,City of MADISON Ward 64,77,26,2
DANE,City of MADISON Ward 65,77,26,2
DANE,City of MADISON Ward 66,77,26,2
DANE,City of MADISON Ward 67,77,26,2
DANE,City of MADISON Ward 69,77,26,2
DANE,City of MADISON Ward 70,77,26,2
DANE,City of MADISON Ward 71,77,26,2
DANE,City of MADISON Ward 72,77,26,2
DANE,City of MADISON Ward 73,77,26,2
DANE,City of MADISON Ward 74,77,26,2
DANE,City of MADISON Ward 75,77,26,2
DANE,City of MADISON Ward 76,77,26,2
DANE,City of MADISON Ward 77,77,26,2
DANE,City of MADISON Ward 78,77,26,2
DANE,City of MADISON Ward 79,77,26,2
DANE,City of MADISON Ward 80,77,26,2
DANE,City of MADISON Ward 85,77,26,2
DANE,City of MADISON Ward 86,77,26,2
DANE,City of MADISON Ward 87,77,26,2
DANE,City of MADISON Ward 88,77,26,2
DANE,City of MADISON Ward 89,77,26,2
DANE,Village of SHOREWOOD HILLS Wards 1-2,77,26,2
DANE,City of MADISON Ward 100,78,26,2
DANE,City of MADISON Ward 101,78,26,2
DANE,City of MADISON Ward 102,78,26,2
DANE,City of MADISON Ward 103,78,26,2
DANE,City of MADISON Ward 104,78,26,2
DANE,City of MADISON Ward 105,78,26,2
DANE,City of MADISON Ward 106,78,26,2
DANE,City of MADISON Ward 107,78,26,2
DANE,City of MADISON Ward 108,78,26,2
DANE,City of MADISON Ward 109,78,26,2
DANE,City of MADISON Ward 110,78,26,2
DANE,City of MADISON Ward 111,78,26,2
DANE,City of MADISON Ward 112,78,26,2
DANE,City of MADISON Ward 113,78,26,2
DANE,City of MADISON Ward 114,78,26,2
DANE,City of MADISON Ward 116,78,26,2
DANE,City of MADISON Ward 117,78,26,2
DANE,City of MADISON Ward 135,78,26,2
DANE,City of MADISON Ward 140,78,26,2
DANE,City of MADISON Ward 81,78,26,2
DANE,City of MADISON Ward 82,78,26,2
DANE,City of MADISON Ward 83,78,26,2
DANE,City of MADISON Ward 84,78,26,2
DANE,City of MADISON Ward 90,78,26,2
DANE,City of MADISON Ward 94,78,26,2
DANE,City of MADISON Ward 95,78,26,2
DANE,City of MADISON Ward 97,78,26,2
DANE,City of MADISON Ward 98,78,26,2
DANE,City of MADISON Ward 99,78,26,2
DANE,City of MADISON Ward 115,79,27,2
DANE,City of MADISON Ward 118,79,27,2
DANE,City of MADISON Ward 119,79,27,2
DANE,City of MADISON Ward 125,79,27,2
DANE,City of MADISON Ward 129,79,27,2
DANE,City of MADISON Ward 131,79,27,2
DANE,City of MADISON Ward 39,79,27,2
DANE,City of MADISON Ward 91,79,27,2
DANE,City of MADISON Ward 92,79,27,2
DANE,City of MADISON Ward 93,79,27,2
DANE,City of MADISON Ward 96,79,27,2
DANE,City of MIDDLETON Ward 22,79,27,2
DANE,City of MIDDLETON Wards 1-4,79,27,2
DANE,"City of MIDDLETON Wards 14,15,16,18,17",79,27,2
DANE,City of MIDDLETON Wards 5-8,79,27,2
DANE,Town of BURKE Wards 5-6,79,27,2
DANE,Town of WESTPORT Wards 1-5,79,27,2
DANE,Village of DEFOREST Ward 11,79,27,2
