county,rep_unit,total,lafollete,loudenbeck,harmon,mcfarland,SCATTERING
WALWORTH,Town of SHARON Ward 1,466,123,337,6,0,0
WALWORTH,Town of SPRING PRAIRIE Wards 1-4,1272,325,913,24,9,1
WALWORTH,Town of SUGAR CREEK Wards 1-7,2019,611,1352,33,22,1
WALWORTH,Town of TROY Wards 1-3,1393,409,920,39,25,0
WALWORTH,Town of WALWORTH Wards 1-4,840,217,605,9,9,0
WALWORTH,Town of WHITEWATER Wards 1-3,823,317,491,10,5,0
WALWORTH,Village of BLOOMFIELD Wards 1-5,1672,451,1151,45,25,0
WALWORTH,Village of DARIEN Wards 1-2,555,170,367,10,7,1
WALWORTH,Village of EAST TROY Wards 1-6,2140,720,1326,57,36,1
WALWORTH,Village of EAST TROY Wards 7-8,90,19,64,4,3,0
WALWORTH,Village of FONTANA Wards 1-3,1080,400,665,9,5,1
WALWORTH,Village of GENOA CITY Wards 1-5,1013,330,633,35,14,1
WALWORTH,VILLAGE OF MUKWONAGO Wards 11-12,95,38,57,0,0,0
WALWORTH,Village of SHARON Wards 1-2,557,165,370,13,8,1
WALWORTH,Village of WALWORTH Wards 1-3,1105,435,635,16,19,0
WALWORTH,Village of WILLIAMS BAY Wards 1-4,1633,658,932,27,15,1
WALWORTH,CITY OF BURLINGTON Ward 9,0,0,0,0,0,0
WALWORTH,CITY OF BURLINGTON Ward 10,1,1,0,0,0,0
WALWORTH,City of DELAVAN Wards 1-10,2788,1220,1457,50,60,1
WALWORTH,City of ELKHORN Wards 1-7,3792,1424,2224,91,52,1
WALWORTH,City of LAKE GENEVA Wards 1-10,3454,1509,1833,63,49,0
WALWORTH,City of WHITEWATER Wards 1-2,818,478,323,13,4,0
WALWORTH,City of WHITEWATER Wards 3-5,971,560,356,27,27,1
WALWORTH,City of WHITEWATER Wards 6-8,1041,632,374,18,17,0
WALWORTH,City of WHITEWATER Wards 9-10,565,319,195,23,27,1
WASHBURN,Town of BARRONETT Ward 1,197,70,121,1,5,0
WASHBURN,"Town of BASHAW Wards 1,2",564,135,402,18,9,0
WASHBURN,Town of BASS LAKE Ward 1,272,85,178,5,4,0
WASHBURN,Town of BEAVER BROOK Ward 1,382,144,224,8,6,0
WASHBURN,"Town of BIRCHWOOD Wards 1,2",381,106,264,9,2,0
WASHBURN,Town of BROOKLYN Wards 1-2,183,70,107,4,2,0
WASHBURN,Town of CASEY Ward 1,274,106,164,3,1,0
WASHBURN,Town of CHICOG Ward 1,188,73,112,1,2,0
WASHBURN,Town of CRYSTAL Ward 1,152,43,107,2,0,0
WASHBURN,Town of EVERGREEN Wards 1-2,614,224,366,9,14,1
WASHBURN,Town of FROG CREEK Ward 1,66,16,45,3,2,0
WASHBURN,Town of GULL LAKE Ward 1,121,47,71,0,3,0
WASHBURN,Town of LONG LAKE Ward 1,400,152,239,3,6,0
WASHBURN,Town of MADGE Ward 1,333,137,191,3,2,0
WASHBURN,Town of MINONG Wards 1-2,557,220,325,5,7,0
WASHBURN,Town of SARONA Wards 1-2,227,70,153,2,2,0
WASHBURN,"Town of SPOONER Wards 1,2",394,133,245,11,5,0
WASHBURN,Town of SPRINGBROOK Ward 1,232,77,151,1,3,0
WASHBURN,Town of STINNETT Ward 1,117,31,81,0,5,0
WASHBURN,Town of STONE LAKE Ward 1,258,75,174,5,4,0
WASHBURN,Town of TREGO Wards 1-2,531,204,310,12,5,0
WASHBURN,Village of BIRCHWOOD Ward 1,175,61,104,5,5,0
WASHBURN,Village of MINONG Ward 1,195,69,119,2,5,0
WASHBURN,"City of SPOONER Wards 1,2,3,4",852,388,429,21,14,0
WASHBURN,City of SHELL LAKE Wards 1-2,629,306,304,10,9,0
WASHINGTON,Town of ADDISON Wards 1-6,1927,402,1471,34,20,0
WASHINGTON,Town of BARTON Wards 1-4,1676,404,1230,28,14,0
WASHINGTON,Town of ERIN Wards 1-5,2468,571,1836,46,15,0
WASHINGTON,Town of FARMINGTON Wards 1-5,2178,425,1687,42,24,0
WASHINGTON,Town of GERMANTOWN Ward 1,153,54,95,3,1,0
WASHINGTON,"Town of HARTFORD Wards 1,4-5",1524,346,1145,23,10,0
WASHINGTON,Town of HARTFORD Wards 2-3,573,114,446,9,4,0
WASHINGTON,Town of JACKSON Wards 1-7,2458,477,1927,32,22,0
WASHINGTON,Town of KEWASKUM Wards 1-2,688,131,540,10,7,0
WASHINGTON,Town of POLK Wards 1-6,2428,526,1845,40,17,0
WASHINGTON,"Town of TRENTON Wards 1,7",651,145,493,9,4,0
WASHINGTON,Town of TRENTON Wards 2-6,2100,447,1603,31,19,0
WASHINGTON,Town of WAYNE Wards 1-4,1308,225,1056,18,9,0
WASHINGTON,"Town of WEST BEND Wards 1,2,3,4,5,6",2911,741,2088,50,32,0
WASHINGTON,Village of GERMANTOWN Wards 1-4,2962,1052,1817,67,26,0
WASHINGTON,Village of GERMANTOWN Wards 5-8,2607,1010,1503,68,26,0
WASHINGTON,Village of GERMANTOWN Wards 9-11,2770,997,1699,46,28,0
WASHINGTON,Village of GERMANTOWN Wards 12-14,3099,1094,1914,65,26,0
WASHINGTON,"Village of JACKSON Wards 1-10,12,18",3716,1084,2509,86,37,0
WASHINGTON,"Village of JACKSON Wards 11,13-17",341,79,254,5,3,0
WASHINGTON,"Village of KEWASKUM Wards 1,2,3,4,5",2103,531,1485,52,35,0
WASHINGTON,Village of NEWBURG Wards 1-2,518,105,398,7,8,0
WASHINGTON,Village of RICHFIELD Wards 1-2,1766,412,1322,24,8,0
WASHINGTON,Village of RICHFIELD Wards 3-4,1895,459,1385,31,20,0
WASHINGTON,Village of RICHFIELD Wards 5-6,1744,419,1282,30,13,0
WASHINGTON,Village of RICHFIELD Wards 7-9,2160,626,1480,35,19,0
WASHINGTON,Village of SLINGER Wards 1-10,3075,826,2161,57,31,0
WASHINGTON,City of HARTFORD Wards 1-3,2372,698,1591,54,29,0
WASHINGTON,"City of HARTFORD Wards 4-7,13",2488,832,1571,50,35,0
WASHINGTON,"City of HARTFORD Wards 8-10,14",2156,669,1413,54,20,0
WASHINGTON,"City of HARTFORD Wards 12,15",0,0,0,0,0,0
WASHINGTON,CITY OF MILWAUKEE Ward 316,0,0,0,0,0,0
WASHINGTON,City of WEST BEND Wards 1-3,1950,674,1210,42,24,0
WASHINGTON,City of WEST BEND Wards 4-5,1652,648,922,48,34,0
WASHINGTON,City of WEST BEND Wards 6-8,2038,741,1236,44,17,0
WASHINGTON,City of WEST BEND Wards 9-10,1809,610,1127,50,22,0
WASHINGTON,City of WEST BEND Wards 11-13,1659,609,989,34,27,0
WASHINGTON,City of WEST BEND Wards 14-17,1738,610,1073,41,14,0
WASHINGTON,City of WEST BEND Wards 18-19,1549,497,981,42,29,0
WASHINGTON,City of WEST BEND Wards 20-22,2106,751,1288,41,26,0
WAUKESHA,"Town of BROOKFIELD Wards 1-2,9-11",1492,630,809,37,16,0
WAUKESHA,Town of BROOKFIELD Wards 3-8,2312,905,1338,52,16,1
WAUKESHA,"Town of DELAFIELD Wards 1-2,5-6",1797,524,1228,30,14,1
WAUKESHA,Town of DELAFIELD Wards 3-4,1266,373,858,26,9,0
WAUKESHA,Town of DELAFIELD Wards 7-11,2147,724,1352,52,18,1
WAUKESHA,Town of EAGLE Wards 1-4,2170,581,1530,39,20,0
WAUKESHA,"Town of GENESEE Wards 1-2,9",1417,399,980,27,11,0
WAUKESHA,"Town of GENESEE Wards 3,6-8",1642,452,1138,22,29,1
WAUKESHA,"Town of GENESEE Wards 4-5,10",1458,475,943,26,14,0
WAUKESHA,"Town of LISBON Wards 1,7",1412,382,981,36,13,0
WAUKESHA,Town of LISBON Wards 2-3,1425,421,960,32,12,0
WAUKESHA,Town of LISBON Wards 4-5,2097,597,1440,42,18,0
WAUKESHA,Town of LISBON Ward 6,1121,297,801,13,9,1
WAUKESHA,Town of LISBON Ward 8,157,65,89,3,0,0
WAUKESHA,"Town of MERTON Wards 1-3,7-9,11",3372,864,2429,57,21,1
WAUKESHA,"Town of MERTON Wards 4-6,10",1799,509,1245,31,13,1
WAUKESHA,"Town of MUKWONAGO Wards 1-3,7-11",3141,806,2254,59,20,2
WAUKESHA,"Town of MUKWONAGO Wards 4-6,12",1413,352,1021,32,8,0
WAUKESHA,"Town of OCONOMOWOC Wards 1-2,4,10",2025,542,1434,36,11,2
WAUKESHA,"Town of OCONOMOWOC Wards 3,6-7,11",1559,505,1012,24,18,0
WAUKESHA,"Town of OCONOMOWOC Wards 5,8-9",1725,496,1187,27,14,1
WAUKESHA,Town of OTTAWA Wards 1-5,2336,716,1559,43,18,0
WAUKESHA,"Village of BIG BEND Wards 1,2,3",756,205,525,15,10,1
WAUKESHA,Village of BUTLER Wards 1-3,823,322,472,17,11,1
WAUKESHA,Village of CHENEQUA Ward 1,346,89,250,5,2,0
WAUKESHA,"Village of DOUSMAN Wards 1-4,6",1210,410,769,17,14,0
WAUKESHA,Village of DOUSMAN Ward 5,0,0,0,0,0,0
WAUKESHA,Village of EAGLE Wards 1-3,1123,257,821,27,18,0
WAUKESHA,Village of ELM GROVE Wards 1-4,2159,950,1146,39,24,0
WAUKESHA,Village of ELM GROVE Wards 5-8,1741,763,924,39,14,1
WAUKESHA,"Village of HARTLAND Wards 1,2,3,4,5,6,7,8,9,10,11,12,13",4966,1787,3021,104,53,1
WAUKESHA,Village of LAC LA BELLE Ward 1,210,63,143,4,0,0
WAUKESHA,Village of LANNON Wards 1-2,943,341,575,13,14,0
WAUKESHA,Village of MENOMONEE FALLS Ward 1,474,199,258,15,2,0
WAUKESHA,Village of MENOMONEE FALLS Ward 2,805,311,458,23,12,1
WAUKESHA,Village of MENOMONEE FALLS Ward 3,770,353,381,21,14,1
WAUKESHA,Village of MENOMONEE FALLS Ward 4,828,333,467,19,8,1
WAUKESHA,Village of MENOMONEE FALLS Ward 5,778,330,406,35,7,0
WAUKESHA,Village of MENOMONEE FALLS Ward 6,749,333,380,24,12,0
WAUKESHA,Village of MENOMONEE FALLS Ward 7,796,366,404,20,6,0
WAUKESHA,Village of MENOMONEE FALLS Ward 8,783,391,370,12,10,0
WAUKESHA,Village of MENOMONEE FALLS Ward 9,596,243,336,15,2,0
WAUKESHA,Village of MENOMONEE FALLS Ward 10,1020,454,530,27,8,1
WAUKESHA,Village of MENOMONEE FALLS Ward 11,1074,438,604,21,10,1
WAUKESHA,Village of MENOMONEE FALLS Ward 12,770,320,425,20,5,0
WAUKESHA,Village of MENOMONEE FALLS Ward 13,889,362,506,13,7,1
WAUKESHA,Village of MENOMONEE FALLS Ward 14,917,386,508,15,7,1
WAUKESHA,Village of MENOMONEE FALLS Ward 15,920,430,474,13,3,0
WAUKESHA,Village of MENOMONEE FALLS Ward 16,910,408,478,13,11,0
WAUKESHA,Village of MENOMONEE FALLS Ward 17,1008,411,569,22,6,0
WAUKESHA,Village of MENOMONEE FALLS Ward 18,1067,414,615,19,19,0
WAUKESHA,Village of MENOMONEE FALLS Ward 19,803,332,459,9,3,0
WAUKESHA,Village of MENOMONEE FALLS Ward 20,739,295,422,13,9,0
WAUKESHA,Village of MENOMONEE FALLS Ward 21,747,349,377,14,6,1
WAUKESHA,Village of MENOMONEE FALLS Ward 22,754,302,431,14,7,0
WAUKESHA,Village of MENOMONEE FALLS Ward 23,999,436,542,10,11,0
WAUKESHA,Village of MENOMONEE FALLS Ward 24,1029,437,566,14,12,0
WAUKESHA,Village of MENOMONEE FALLS Ward 25,495,181,308,4,2,0
WAUKESHA,Village of MENOMONEE FALLS Ward 26,312,123,180,8,1,0
WAUKESHA,Village of MERTON Wards 1-4,1941,498,1397,35,11,0
WAUKESHA,Village of MUKWONAGO Wards 1-10,4046,1289,2616,86,55,0
WAUKESHA,"Village of NASHOTAH Wards 1,2",803,241,539,17,6,0
WAUKESHA,Village of NORTH PRAIRIE Wards 1-3,1252,328,888,26,10,0
WAUKESHA,Village of OCONOMOWOC LAKE Ward 1,362,80,273,9,0,0
WAUKESHA,Village of PEWAUKEE Wards 1-10,4015,1588,2302,81,42,2
WAUKESHA,"Village of SUMMIT Wards 1,6",911,249,642,16,4,0
WAUKESHA,Village of SUMMIT Wards 2-5,2281,749,1466,44,19,3
WAUKESHA,Village of SUSSEX Wards 1-2,1611,616,940,30,24,1
WAUKESHA,"Village of SUSSEX Wards 3-4,8,11",1678,648,989,27,13,1
WAUKESHA,Village of SUSSEX Ward 5,1157,365,760,20,12,0
WAUKESHA,Village of SUSSEX Wards 6-7,1698,610,1047,23,18,0
WAUKESHA,Village of SUSSEX Wards 9-10,4,3,1,0,0,0
WAUKESHA,"Village of VERNON Wards 1,6,8-9,11",1818,489,1280,31,18,0
WAUKESHA,"Village of VERNON Wards 2-5,7,10",2785,702,1998,65,19,1
WAUKESHA,"Village of WALES Wards 1,2,3,4",1615,568,994,35,18,0
WAUKESHA,"Village of WAUKESHA Wards 1-5,8",2552,845,1638,41,25,3
WAUKESHA,"Village of WAUKESHA Wards 6-7,9-11",2538,776,1689,43,29,1
WAUKESHA,City of BROOKFIELD Ward 1,1252,557,665,17,12,1
WAUKESHA,City of BROOKFIELD Ward 2,1276,527,715,20,14,0
WAUKESHA,City of BROOKFIELD Ward 3,1070,410,627,22,11,0
WAUKESHA,City of BROOKFIELD Ward 4,1134,461,633,26,13,1
WAUKESHA,City of BROOKFIELD Ward 5,1113,472,616,15,10,0
WAUKESHA,City of BROOKFIELD Ward 6,1263,547,692,21,3,0
WAUKESHA,City of BROOKFIELD Ward 7,1051,438,579,22,12,0
WAUKESHA,City of BROOKFIELD Ward 8,1022,426,567,22,7,0
WAUKESHA,City of BROOKFIELD Ward 9,1249,550,668,21,10,0
WAUKESHA,City of BROOKFIELD Ward 10,1033,423,588,16,5,1
WAUKESHA,City of BROOKFIELD Ward 11,1124,468,624,23,8,1
WAUKESHA,City of BROOKFIELD Ward 12,980,406,554,16,4,0
WAUKESHA,City of BROOKFIELD Ward 13,914,364,528,16,6,0
WAUKESHA,City of BROOKFIELD Ward 14,951,374,555,18,4,0
WAUKESHA,City of BROOKFIELD Ward 15,1289,495,756,20,17,1
WAUKESHA,City of BROOKFIELD Ward 16,622,289,322,7,2,2
WAUKESHA,City of BROOKFIELD Ward 17,1437,619,768,33,17,0
WAUKESHA,City of BROOKFIELD Ward 18,1316,568,721,19,8,0
WAUKESHA,City of BROOKFIELD Ward 19,910,401,487,10,11,1
WAUKESHA,City of BROOKFIELD Ward 20,1188,547,596,27,18,0
WAUKESHA,City of BROOKFIELD Ward 21,1150,552,552,28,18,0
WAUKESHA,City of BROOKFIELD Ward 22,0,0,0,0,0,0
WAUKESHA,City of DELAFIELD Wards 1-14,4150,1565,2482,70,32,1
WAUKESHA,CITY OF MILWAUKEE Ward 317,0,0,0,0,0,0
WAUKESHA,"City of MUSKEGO Wards 1,3",1183,334,810,27,12,0
WAUKESHA,"City of MUSKEGO Wards 2,17-18",1003,339,645,16,3,0
WAUKESHA,City of MUSKEGO Wards 4-5,1830,617,1163,33,17,0
WAUKESHA,City of MUSKEGO Ward 6,927,288,616,17,5,1
WAUKESHA,City of MUSKEGO Wards 7-8,1795,568,1162,49,16,0
WAUKESHA,City of MUSKEGO Wards 9-10,1722,576,1101,30,15,0
WAUKESHA,City of MUSKEGO Wards 11-12,2100,585,1449,46,20,0
WAUKESHA,City of MUSKEGO Wards 13-14,1779,473,1261,29,16,0
WAUKESHA,City of MUSKEGO Wards 15-16,1762,559,1170,15,18,0
WAUKESHA,City of MUSKEGO Ward 19,166,52,111,3,0,0
WAUKESHA,City of NEW BERLIN Ward 1,1169,473,654,30,12,0
WAUKESHA,City of NEW BERLIN Ward 2,935,372,526,21,16,0
WAUKESHA,City of NEW BERLIN Ward 3,1044,428,580,18,18,0
WAUKESHA,City of NEW BERLIN Ward 4,1086,448,597,29,11,1
WAUKESHA,City of NEW BERLIN Ward 5,1315,592,683,21,19,0
WAUKESHA,City of NEW BERLIN Ward 6,618,307,283,14,14,0
WAUKESHA,City of NEW BERLIN Ward 7,1241,507,705,19,10,0
WAUKESHA,City of NEW BERLIN Ward 8,766,303,435,19,8,1
WAUKESHA,City of NEW BERLIN Ward 9,777,341,409,21,6,0
WAUKESHA,City of NEW BERLIN Ward 10,728,216,492,17,3,0
WAUKESHA,City of NEW BERLIN Ward 11,1545,509,986,34,14,2
WAUKESHA,City of NEW BERLIN Ward 12,1132,428,678,17,9,0
WAUKESHA,City of NEW BERLIN Ward 13,941,394,531,9,7,0
WAUKESHA,City of NEW BERLIN Ward 14,913,369,516,20,7,1
WAUKESHA,City of NEW BERLIN Ward 15,1735,648,1039,30,17,1
WAUKESHA,City of NEW BERLIN Ward 16,842,390,430,13,9,0
WAUKESHA,City of NEW BERLIN Ward 17,1189,483,681,18,6,1
WAUKESHA,City of NEW BERLIN Ward 18,1488,615,845,19,8,1
WAUKESHA,City of NEW BERLIN Ward 19,888,273,597,13,5,0
WAUKESHA,City of NEW BERLIN Ward 20,1154,333,787,19,14,1
WAUKESHA,City of NEW BERLIN Ward 21,1407,547,821,25,13,1
WAUKESHA,"City of OCONOMOWOC Wards 1,2,3",2646,1010,1562,44,28,2
WAUKESHA,City of OCONOMOWOC Wards 4-6,2482,979,1428,60,14,1
WAUKESHA,"City of OCONOMOWOC Wards 7,8,9",2501,900,1533,50,18,0
WAUKESHA,City of OCONOMOWOC Wards 10-12,2342,842,1419,55,26,0
WAUKESHA,"City of PEWAUKEE Wards 1-3,11",2944,973,1895,52,23,1
WAUKESHA,City of PEWAUKEE Wards 4-7,3349,1101,2165,61,22,0
WAUKESHA,City of PEWAUKEE Wards 8-10,2857,1018,1750,62,27,0
WAUKESHA,City of WAUKESHA Ward 1,426,209,194,15,8,0
WAUKESHA,City of WAUKESHA Ward 2,473,220,239,7,7,0
WAUKESHA,City of WAUKESHA Ward 3,638,301,311,18,7,1
WAUKESHA,City of WAUKESHA Ward 4,324,154,160,7,3,0
WAUKESHA,City of WAUKESHA Ward 5,510,239,247,16,8,0
WAUKESHA,City of WAUKESHA Ward 6,608,262,327,11,8,0
WAUKESHA,City of WAUKESHA Ward 7,187,77,98,10,1,1
WAUKESHA,City of WAUKESHA Ward 8,373,232,117,12,12,0
WAUKESHA,City of WAUKESHA Ward 9,292,146,133,7,6,0
WAUKESHA,City of WAUKESHA Ward 9A,43,23,17,3,0,0
WAUKESHA,City of WAUKESHA Ward 10,336,172,154,4,6,0
WAUKESHA,City of WAUKESHA Ward 10A,202,55,138,6,2,1
WAUKESHA,City of WAUKESHA Ward 11,727,317,374,22,13,1
WAUKESHA,City of WAUKESHA Ward 12,814,319,465,17,12,1
WAUKESHA,City of WAUKESHA Ward 13,418,154,247,11,6,0
WAUKESHA,City of WAUKESHA Ward 14,829,341,462,17,9,0
WAUKESHA,City of WAUKESHA Ward 15,512,252,241,10,9,0
WAUKESHA,City of WAUKESHA Ward 16,833,352,455,14,11,1
WAUKESHA,City of WAUKESHA Ward 17,951,362,561,19,9,0
WAUKESHA,City of WAUKESHA Ward 18,706,315,368,15,8,0
WAUKESHA,City of WAUKESHA Ward 18A,51,18,30,2,1,0
WAUKESHA,City of WAUKESHA Ward 19,431,201,212,10,8,0
WAUKESHA,City of WAUKESHA Ward 20,425,202,202,16,5,0
WAUKESHA,City of WAUKESHA Ward 21,480,217,230,11,22,0
WAUKESHA,City of WAUKESHA Ward 22,853,369,452,23,9,0
WAUKESHA,City of WAUKESHA Ward 23,493,209,266,12,5,1
WAUKESHA,City of WAUKESHA Ward 24,779,394,343,27,15,0
WAUKESHA,City of WAUKESHA Ward 25,904,424,453,18,9,0
WAUKESHA,City of WAUKESHA Ward 26,531,250,261,16,4,0
WAUKESHA,City of WAUKESHA Ward 27,882,365,494,15,8,0
WAUKESHA,City of WAUKESHA Ward 28,834,364,442,22,6,0
WAUKESHA,City of WAUKESHA Ward 29,600,279,295,16,10,0
WAUKESHA,City of WAUKESHA Ward 30,556,274,264,11,6,1
WAUKESHA,City of WAUKESHA Ward 31,492,242,230,13,7,0
WAUKESHA,City of WAUKESHA Ward 32,655,297,337,15,6,0
WAUKESHA,City of WAUKESHA Ward 33,421,251,146,10,14,0
WAUKESHA,City of WAUKESHA Ward 34,506,258,210,25,13,0
WAUKESHA,City of WAUKESHA Ward 35,356,190,147,11,8,0
WAUKESHA,City of WAUKESHA Ward 35A,119,72,43,1,3,0
WAUKESHA,City of WAUKESHA Ward 36,1072,466,575,28,3,0
WAUKESHA,City of WAUKESHA Ward 37,951,356,575,15,5,0
WAUKESHA,City of WAUKESHA Ward 38,591,242,328,15,6,0
WAUKESHA,City of WAUKESHA Ward 39,840,357,462,9,12,0
WAUKESHA,City of WAUKESHA Ward 40,615,281,314,14,6,0
WAUKESHA,City of WAUKESHA Ward 40A,161,63,92,1,5,0
WAUKESHA,City of WAUKESHA Ward 41,967,451,490,18,7,1
WAUKESHA,City of WAUKESHA Ward 42,587,209,366,10,2,0
WAUKESHA,City of WAUKESHA Ward 43,1111,436,640,27,6,2
WAUKESHA,City of WAUKESHA Ward 44,1042,431,593,11,6,1
WAUKESHA,City of WAUKESHA Ward 45,578,238,311,23,5,1
WAUKESHA,City of WAUKESHA Ward 46,738,327,378,19,13,1
WAUKESHA,City of WAUKESHA Ward 47,374,165,189,12,8,0
WAUPACA,Town of BEAR CREEK Ward 1,376,57,310,6,3,0
WAUPACA,Town of CALEDONIA Wards 1-2,951,275,654,13,9,0
WAUPACA,Town of DAYTON Wards 1-4,1451,509,897,29,16,0
WAUPACA,Town of DUPONT Wards 1-2,291,70,208,7,6,0
WAUPACA,Town of FARMINGTON Wards 1-6,1778,710,1009,31,27,1
WAUPACA,Town of FREMONT Wards 1-2,379,98,271,6,4,0
WAUPACA,Town of HARRISON Ward 1,237,70,162,3,2,0
WAUPACA,Town of HELVETIA Wards 1-2,375,99,265,6,5,0
WAUPACA,Town of IOLA Wards 1-2,526,171,333,14,7,1
WAUPACA,"Town of LARRABEE Wards 1,2",605,177,412,9,7,0
WAUPACA,Town of LEBANON Wards 1-3,805,214,562,12,17,0
WAUPACA,Town of LIND Wards 1-3,741,198,524,13,6,0
WAUPACA,Town of LITTLE WOLF Wards 1-3,685,141,530,8,6,0
WAUPACA,Town of MATTESON Ward 1,478,112,348,11,7,0
WAUPACA,Town of MUKWA Wards 1-2,471,155,300,6,10,0
WAUPACA,Town of MUKWA Wards 3-5,1021,330,660,15,16,0
WAUPACA,Town of ROYALTON Wards 1-3,688,163,513,7,5,0
WAUPACA,Town of SAINT LAWRENCE Wards 1-2,344,106,233,2,3,0
WAUPACA,Town of SCANDINAVIA Wards 1-2,586,229,340,5,12,0
WAUPACA,Town of UNION Wards 1-2,372,95,266,6,5,0
WAUPACA,Town of WAUPACA Wards 1-2,612,192,397,15,7,1
WAUPACA,Town of WEYAUWEGA Ward 1,279,64,203,7,5,0
WAUPACA,Town of WYOMING Ward 1,163,37,123,2,1,0
WAUPACA,Village of BIG FALLS Ward 1,33,8,24,1,0,0
WAUPACA,Village of EMBARRASS Ward 1,150,39,104,5,2,0
WAUPACA,Village of FREMONT Wards 1-2,384,106,272,5,1,0
WAUPACA,Village of IOLA Wards 1-2,548,207,315,18,8,0
WAUPACA,Village of OGDENSBURG Ward 1,74,14,56,2,2,0
WAUPACA,Village of SCANDINAVIA Ward 1,159,60,89,8,2,0
WAUPACA,City of CLINTONVILLE Wards 1-8,1524,588,855,40,40,1
WAUPACA,City of MANAWA Wards 1-3,459,129,316,8,6,0
WAUPACA,City of MARION Wards 1-3,475,126,328,12,9,0
WAUPACA,City of NEW LONDON Wards 1-2,421,158,248,8,7,0
WAUPACA,"City of NEW LONDON Wards 3,5",457,181,259,10,7,0
WAUPACA,"City of NEW LONDON Wards 4,8-9",594,214,364,10,5,1
WAUPACA,City of NEW LONDON Wards 6-7,561,202,336,18,5,0
WAUPACA,"City of WAUPACA Wards 1,2,3,4,5,6,7,8,9,10",2389,1036,1255,61,36,1
WAUPACA,City of WEYAUWEGA Wards 1-4,605,182,393,14,16,0
WAUSHARA,Town of AURORA Wards 1-2,522,136,365,8,13,0
WAUSHARA,Town of BLOOMFIELD Wards 1-2,542,118,408,7,9,0
WAUSHARA,Town of COLOMA Ward 1,368,131,229,4,4,0
WAUSHARA,Town of DAKOTA Wards 1-2,522,148,363,5,6,0
WAUSHARA,Town of DEERFIELD Ward 1,417,166,240,7,4,0
WAUSHARA,Town of HANCOCK Ward 1,278,82,189,3,4,0
WAUSHARA,Town of LEON Wards 1-4,817,235,564,8,10,0
WAUSHARA,Town of MARION Wards 1-4,1107,349,729,19,10,0
WAUSHARA,Town of MOUNT MORRIS Wards 1-2,682,213,453,10,6,0
WAUSHARA,Town of OASIS Ward 1,210,59,147,1,3,0
WAUSHARA,Town of PLAINFIELD Ward 1,228,59,161,5,3,0
WAUSHARA,Town of POY SIPPI Ward 1,426,93,317,8,8,0
WAUSHARA,Town of RICHFORD Wards 1-2,232,50,178,3,1,0
WAUSHARA,Town of ROSE Wards 1-2,357,128,213,2,14,0
WAUSHARA,Town of SAXEVILLE Ward 1,569,179,365,7,18,0
WAUSHARA,Town of SPRINGWATER Wards 1-2,787,281,483,12,11,0
WAUSHARA,Town of WARREN Wards 1-2,318,106,200,9,3,0
WAUSHARA,Town of WAUTOMA Wards 1-3,702,231,440,17,14,0
WAUSHARA,Village of COLOMA Ward 1,183,47,127,3,6,0
WAUSHARA,Village of HANCOCK Ward 1,176,64,106,5,1,0
WAUSHARA,Village of LOHRVILLE Ward 1,171,48,114,5,4,0
WAUSHARA,Village of PLAINFIELD Ward 1,300,117,169,7,7,0
WAUSHARA,"Village of REDGRANITE Wards 1,2",372,116,236,10,10,0
WAUSHARA,Village of WILD ROSE Ward 1,314,133,166,5,10,0
WAUSHARA,CITY OF BERLIN Ward 7,50,15,33,1,1,0
WAUSHARA,City of WAUTOMA Wards 1-3,607,243,341,13,10,0
WINNEBAGO,Town of ALGOMA Wards 1-4,1854,804,967,55,27,1
WINNEBAGO,Town of ALGOMA Wards 5-8,1985,854,1068,32,31,0
WINNEBAGO,Town of BLACK WOLF Wards 1-3,1460,528,890,29,13,0
WINNEBAGO,"Town of CLAYTON Wards 1-3,7-9",1773,558,1135,54,26,0
WINNEBAGO,Town of CLAYTON Wards 4-6,619,195,402,16,6,0
WINNEBAGO,Town of NEENAH Wards 1-5,1990,825,1084,50,30,1
WINNEBAGO,Town of NEKIMI Wards 1-2,778,210,550,14,4,0
WINNEBAGO,Town of NEPEUSKUN Ward 1,408,121,273,7,7,0
WINNEBAGO,Town of OMRO Wards 1-4,1372,448,881,27,16,0
WINNEBAGO,"Town of OSHKOSH Wards 1,2-4",1496,597,853,26,20,0
WINNEBAGO,Town of POYGAN Wards 1-2,739,200,514,19,6,0
WINNEBAGO,Town of RUSHFORD Wards 1-2,862,203,629,18,12,0
WINNEBAGO,Town of UTICA Wards 1-3,736,215,502,15,4,0
WINNEBAGO,"Town of VINLAND Wards 1,2",1107,386,677,23,21,0
WINNEBAGO,Town of WINCHESTER Wards 1-2,978,307,622,31,16,2
WINNEBAGO,Town of WINCHESTER Wards 3-4,80,20,56,3,1,0
WINNEBAGO,Town of WINNECONNE Wards 1-4,1553,470,1035,33,13,2
WINNEBAGO,Town of WOLF RIVER Wards 1-2A,783,206,566,5,6,0
WINNEBAGO,Town of WOLF RIVER Ward 2B,0,0,0,0,0,0
WINNEBAGO,"Village of FOX CROSSING Wards 1-2,4,7,9",2948,1247,1578,80,41,2
WINNEBAGO,"Village of FOX CROSSING Wards 3,5-6,8",2532,1089,1321,86,36,0
WINNEBAGO,"Village of FOX CROSSING Wards 10-12,18",1280,594,626,36,24,0
WINNEBAGO,Village of FOX CROSSING Wards 13-16,1675,836,750,49,39,1
